254,9524
255,9581
256,7811
257,7898
258,7901
259,7411
260,8824
261,8816
262,9199
263,8833
264,8697
265,8579
266,8302
267,10274
268,10149
269,9131
270,9090
271,8830
272,8843
273,8963
274,8947
275,9219
276,8848
277,8763
278,8744
279,8763
280,9692
281,9161
282,9692
283,9542
284,9684
285,9789
286,9862
287,9588
288,8610
289,8489
290,8453
291,8263
292,8683
293,10111
294,10748
295,10195
296,10108
297,10630
298,9061
299,8307
300,8534
301,9061
302,8932
303,8350
304,8509
305,8039
306,7970
307,7966
308,8135
309,9468
310,9384
311,9146
312,9155
313,9262
314,8021
315,6768
316,7348
317,7328
318,7337
319,7767
320,8323
321,8756
322,8576
323,7640
324,10139
325,9943
326,9985
327,9873
328,9898
329,9650
330,10777
331,8693
332,8491
333,8602
334,8672
335,8725
336,8268
337,8223
338,8176
339,8244
340,9111
341,10386
342,8991
343,8534
344,8414
345,6985
346,7631
347,7638
348,7986
349,8456
350,6322
351,6194
352,7880
353,7667
354,7609
355,7883
356,8529
357,8363
358,7800
359,7779
360,7667
361,7779
362,7604
363,7555
364,8443
365,8071
366,8437
367,7049
368,6917
369,7619
370,9206
371,9033
372,8527
373,8430
374,10139
375,10110
376,8636
377,7813
378,7813
379,10111
380,10964
381,10896
382,10307
383,10076
384,9819
385,8629
386,8528
387,6916
388,8744
389,8827
390,8924
391,7102
392,7105
393,6832
394,8997
395,9270
396,10048
397,10223
398,10482
399,10537
400,9869
401,9384
402,9829
403,9269
404,10114
405,10038
406,8510
407,8546
408,8920
409,9040
410,8587
411,8969
412,8938
413,9154
414,9284
415,10266
416,8755
417,8783
418,7828
419,7691
420,7524
421,7658
422,8348
423,8327
424,8451
425,9903
426,8503
427,7142
428,8195
429,10325
430,10249
431,10715
432,10859
433,9106
434,9049
435,8984
436,8981
437,11348
438,10963
439,10687
440,9928
441,8232
442,8159
443,8093
444,10446
445,10087
446,9743
447,9738
448,9142
449,8050
450,7932
451,7974
452,7700
453,7143
454,8443
455,6960
456,7261
457,8662
458,8527
459,10870
460,11791
461,10379
462,10286
463,9622
464,9692
465,7829
466,9115
467,9180
468,9303
469,9476
470,9534
471,9351
472,9820
473,10017
474,9980
475,10589
476,10551
477,11628
478,10881
479,9725
480,9582
481,9482
482,10413
483,9367
484,8944
485,8713
486,9130
487,9048
488,7513
489,7595
490,7722
491,6947
492,6992
493,8826
494,8415
495,8431
496,9907
497,10041
498,10253
499,10182
500,9527
501,9695
502,10208
503,10333
504,10876
505,10805
506,8821
507,8989
508,8157
509,10169
510,10054
511,10026
512,8256
513,8329
514,7943
515,5946
516,6566
517,8267
518,7668
519,7558
521,7710
522,7872
523,9531
524,9546
525,11696
526,10786
527,8383
528,8119
529,8127
530,8119
531,8010
532,7797
534,8829
536,7882
537,8488
538,8489
539,8536
541,8571
542,8709
543,7927
544,8437
545,7992
546,9332
547,9158
548,9282
549,9292
550,9379
551,8063
552,8826
553,8882
554,8886
555,8882
556,8648
557,8849
558,9324
559,9369
561,8661
562,9166
563,10170
564,8192
565,8266
566,8556
567,9653
568,7510
569,7461
571,6923
572,6127
573,6431
574,6621
575,8104
576,9219
577,9029
578,7628
579,7635
581,6167
582,7512
583,7491
584,6417
585,6736
586,7849
587,7545
588,7764
589,8937
590,9569
591,9614
592,10344
593,9769
594,9767
595,9899
596,8208
597,8236
598,9418
599,8135
600,9458
601,9277
602,8014
603,8020
604,8930
605,9312
606,10977
607,10800
608,10302
609,8970
610,8194
611,7855
612,8828
613,8716
614,6758
615,6086
616,6417
617,6401
618,7002
619,6695
620,9593
621,10425
622,9619
623,10346
624,10332
625,9520
626,9377
627,8561
628,7865
629,6681
630,6847
631,6448
632,6430
633,6747
634,6694
635,8685
636,8568
637,10533
638,9016
639,9478
640,9308
641,7343
642,7692
643,9086
644,10360
645,10477
646,10450
647,9560
648,8700
649,8667
650,8549
651,8839
652,8945
653,9315
654,9472
655,9927
656,9889
657,8521
658,8552
659,8563
660,8639
661,9499
662,7759
663,7470
665,9042
666,8271
667,9571
668,8659
669,9637
670,8675
672,10678
673,9646
674,9928
675,8836
676,8664
677,8675
678,8128
679,9027
680,9150
681,9196
682,10404
683,9989
684,8567
685,8928
686,8737
687,8750
688,8307
690,8165
691,8124
692,7901
693,8886
694,9753
695,9049
696,9048
697,8558
698,8420
699,8212
700,8717
701,8717
702,8745
703,8742
704,9705
705,10670
706,10657
707,8775
708,10657
709,10798
710,10895
711,10887
712,8010
713,8096
714,7189
715,8715
716,8763
717,8690
718,9837
719,9844
720,10073
721,10500
722,9428
723,7915
725,8923
726,9430
727,9808
728,11085
729,10046
730,8360
731,8133
732,8192
733,8292
734,8061
735,9407
736,6787
737,6651
738,7299
739,7223
740,6692
741,7602
742,9143
743,10000
744,9997
745,9983
746,7682
747,7997
748,8062
749,8861
750,6562
751,8188
752,8185
753,8278
755,8677
756,8826
757,8960
758,8577
759,6627
760,7699
761,9455
762,9497
763,8997
764,9390
765,10007
766,10237
767,9724
768,9512
769,9418
770,9386
771,10543
772,10990
773,10117
774,10178
775,9813
776,10178
777,9502
778,9092
779,8992
780,8047
781,8487
782,9822
783,8064
784,8061
785,8037
786,8023
787,7979
788,8277
789,8230
790,6225
791,6272
792,6370
793,8155
794,8057
795,8290
796,6526
797,7275
798,8683
799,8502
800,9009
801,8384
802,9270
803,10277
804,10254
805,10206
806,10224
807,10124
808,10082
809,8652
810,8545
812,8502
813,8547
814,8820
815,9263
816,8463
817,8478
818,8479
819,8334
820,9724
821,8983
822,9369
823,9349
824,9551
825,8593
826,8447
827,8333
828,9280
829,10070
830,10376
831,10605
832,10423
833,10406
834,8121
836,8053
837,8262
840,8908
841,8849
842,8766
843,8790
844,8854
845,8268
846,9678
847,9693
848,9771
849,9132
850,8776
851,9415
852,9771
853,9213
854,7601
855,7260
856,7601
857,6592
858,6683
859,6619
860,8914
861,7925
862,7850
863,9384
864,9403
865,7926
866,9403
867,8247
868,9114
869,9307
870,9279
871,7978
872,9269
873,9626
874,10246
875,9302
876,9534
877,9489
878,9488
879,9114
880,9989
881,9725
882,9106
883,9138
884,7631
885,6916
886,8502
887,7824
888,7807
889,7981
891,8031
892,9845
893,8401
894,7631
895,6340
896,8579
897,8858
898,10737
899,9450
900,9520
901,10262
902,8442
903,8288
904,7409
905,7284
906,7561
907,7872
908,8412
909,8411
910,8668
911,8672
912,7624
913,7638
914,7681
915,9010
916,10434
917,10159
918,8463
919,8372
920,8513
921,8163
922,8178
923,9540
924,9516
925,6798
926,6901
927,6805
928,6689
929,6874
930,10068
931,10450
932,9398
933,7019
934,7225
935,7750
936,8983
937,8991
938,7594
939,9863
940,7380
941,7057
942,8146
943,6595
944,6739
945,6627
946,6839
947,7108
948,8860
949,10062
950,9282
951,10194
952,10353
953,10217
954,9631
955,10891
956,9900
957,9877
958,9845
959,9701
960,10281
961,10282
962,10438
963,10396
964,9903
965,10326
966,8772
967,10357
968,9221
969,7983
970,6222
971,7165
972,8915
973,9032
974,8989
975,8851
976,7433
977,9185
978,10430
979,10502
980,10381
981,8959
982,10979
983,11033
984,11121
985,11179
986,11100
987,10666
988,10634
989,9548
990,10024
991,10089
992,9899
993,9885
994,9724
995,9725
996,9618
997,9611
998,10988
999,8971
1000,8942
1001,8868
1002,10867
1003,10837
1004,10027
1005,8222
1006,8267
1007,10072
1008,10065
1009,10239
1010,8952
1011,8967
1012,9011
1013,8987
1014,9030
1015,8971
1016,9713
1017,8253
1018,8903
1019,10766
1020,10602
1021,10702
1022,8134
1023,8043
1024,7991
1026,10392
1027,9995
1028,10516
1029,11585
1030,10244
1031,9731
1032,9277
1033,8474
1034,7025
1035,6988
1036,8514
1037,9782
1038,8889
1039,11147
1040,9947
1041,9923
1042,9867
1043,9104
1044,10485
1045,9698
1046,9717
1047,9743
1048,8660
1049,9062
1050,8934
1051,9065
1052,8994
1053,8273
1054,9701
1055,10765
1056,10767
1057,11130
1058,11251
1059,10171
1060,10047
1061,9870
1062,9942
1063,10001
1064,10056
1065,8874
1066,9262
1067,9309
1068,7976
1069,8074
1070,7934
1071,9052
1072,8078
1073,7593
1074,7554
1075,10333
1076,10243
1077,9373
1078,9252
1080,7495
1081,7470
1082,7471
1083,9771
1084,9539
1085,9053
1086,8679
1087,9232
1088,10180
1089,10250
1090,9374
1091,8229
1094,6542
1095,7265
1096,7293
1097,7266
1098,7316
1099,8943
1100,8951
1101,7623
1102,7409
1103,7351
1104,8329
1105,8345
1106,8252
1107,8115
1108,7595
1109,7246
1110,7274
1111,7375
1112,8060
1113,8451
1114,6880
1115,7627
1116,7629
1117,9482
1118,9701
1119,10221
1120,9033
1121,10382
1122,9364
1124,9209
1125,9011
1126,9033
1127,8620
1128,8603
1129,8849
1130,7104
1131,7177
1132,6173
1133,6941
1134,7525
1135,7449
1136,9424
1137,9742
1138,9426
1139,9176
1140,8715
1141,8907
1142,9039
1143,9037
1144,8952
1145,8950
1146,8007
1147,7798
1148,9147
1149,9141
1150,8377
1151,7015
1152,7397
1153,7597
1154,7772
1155,7384
1156,6563
1158,7921
1159,7976
1160,7974
1162,7545
1163,8677
1164,8081
1165,6949
1166,7545
1167,6949
1168,8345
1169,9477
1170,8805
1171,7824
1172,8743
1173,8552
1174,7732
1175,9101
1176,6997
1178,7524
1179,9189
1180,9081
1181,9042
1182,8888
1183,9277
1184,9241
1185,9137
1186,9116
1187,9622
1188,11021
1189,10875
1190,9966
1191,10479
1192,10537
1193,10342
1194,9852
1195,8788
1196,10693
1197,9567
1198,9472
1199,10344
1200,10260
1201,10123
1202,10386
1203,9487
1204,8697
1205,7966
1206,7814
1207,7737
1208,7722
1209,7782
1210,8585
1211,8400
1212,8574
1213,7813
1214,9126
1215,9140
1216,8638
1217,8256
1218,8475
1219,8436
1220,6144
1221,6915
1222,8252
1223,8695
1224,8389
1225,7333
1226,7455
1227,7619
1229,7645
1230,7445
1231,7469
1232,7243
1233,8595
1234,10422
1235,10412
1236,10288
1237,8413
1238,8230
1239,8209
1240,8229
1241,8412
1242,8272
1243,8277
1244,8441
1245,8369
1246,8441
1247,8580
1248,8745
1249,7615
1251,7617
1252,5754
1253,5672
1254,7719
1255,9249
1257,9809
1258,9689
1259,9733
1260,9689
1261,9772
1262,9991
1263,7360
1264,7376
1265,7518
1266,8026
1267,9686
1268,9579
1269,9752
1270,9668
1271,7801
1272,7798
1273,7668
1274,9311
1275,8880
1276,8930
1277,9084
1278,8643
1279,9414
1280,9482
1281,8677
1282,10361
1283,9373
1284,8167
1285,8504
1286,8895
1287,8831
1288,8868
1289,8544
1290,9468
1291,9641
1292,9604
1293,6986
1294,7044
1295,9165
1296,8786
1297,9493
1298,8194
1299,8437
1300,8401
1301,7888
1302,7887
1303,8500
1304,7887
1305,7921
1306,9472
1307,9509
1308,9561
1309,8869
1310,8722
1311,8948
1312,8997
1313,8994
1314,7697
1315,7967
1316,7833
1317,8634
1318,9094
1320,8915
1321,8457
1322,8556
1323,8829
1324,9489
1325,10162
1326,10178
1327,10151
1328,9549
1329,9347
1330,8860
1331,8752
1333,8762
1334,8891
1335,8838
1336,10142
1337,11169
1338,10671
1339,9899
1340,9808
1341,9642
1342,10510
1343,9874
1344,9882
1345,10618
1346,10612
1347,10510
1348,9928
1349,10153
1350,10447
1351,11033
1352,10987
1353,10348
1354,10316
1355,9301
1356,9842
1357,8712
1358,8522
1359,8613
1360,8878
1361,8876
1362,8867
1363,8841
1364,9040
1365,11328
1366,10501
1367,10215
1368,8857
1369,8976
1370,7501
1371,7382
1372,7624
1373,8414
1374,8579
1375,7810
1376,7791
1377,9310
1378,9258
1379,9354
1380,9190
1381,9419
1382,9706
1383,10259
1384,9105
1385,9526
1386,9105
1387,9211
1388,9849
1389,9883
1390,10924
1391,11139
1392,10932
1393,10665
1394,10316
1395,10323
1396,10875
1397,11091
1398,8891
1399,8847
1400,8923
1401,8990
1402,10323
1403,9558
1404,8411
1405,9516
1406,9665
1407,9636
1408,9572
1409,8304
1410,7516
1411,7366
1412,8102
1413,9620
1414,8919
1415,7045
1416,7121
1417,6968
1418,6040
1419,7500
1420,8394
1421,8360
1422,10314
1423,10093
1424,10078
1425,10073
1426,10050
1427,10535
1428,10579
1429,10473
1430,9249
1432,7799
1433,7661
1434,7604
1435,7731
1436,7621
1437,8275
1438,8280
1441,8262
1442,9789
1443,8262
1444,8291
1445,7973
1446,9271
1447,8523
1448,7038
1450,5530
1451,5663
1452,5670
1453,5570
1454,5706
1455,6718
1456,8079
1457,7115
1458,8079
1459,6718
1460,7108
1461,7163
1462,8872
1463,10266
1464,9926
1466,9950
1467,9843
1468,10678
1469,10622
1470,10498
1471,9199
1472,9420
1473,7763
1474,7788
1475,7707
1476,7810
1477,9101
1478,8892
1479,8926
1480,8844
1481,6643
1482,6865
1483,6118
1485,6865
1486,7811
1487,7955
1488,7811
1489,6564
1490,6279
1491,6100
1492,7993
1494,8471
1495,8342
1496,8230
1497,7404
1498,7345
1499,9882
1500,9907
1501,8281
1502,8688
1503,8310
1504,8122
1505,9672
1506,9554
1507,9339
1509,7789
1510,9471
1511,8862
1512,9758
1513,8369
1514,8356
1515,8359
1516,8332
1517,7503
1518,9079
1519,9111
1520,7309
1521,9789
1522,9940
1523,8973
1524,8941
1525,9433
1526,10562
1527,10482
1528,10068
1529,10110
1530,10994
1531,10996
1532,9710
1533,9708
1534,11041
1535,11086
1536,10256
1537,8535
1538,7195
1539,6807
1540,7903
1541,8203
1542,7285
1543,7349
1544,7526
1545,7547
1546,8844
1547,8995
1548,9404
1549,9342
1550,8514
1551,10546
1552,9580
1553,9541
1554,9669
1555,9541
1556,9633
1557,9744
1558,8300
1559,8348
1560,8258
1562,8196
1563,10180
1564,9678
1565,9377
1566,9337
1567,8195
1568,8358
1569,8310
1570,8308
1571,8371
1572,6321
1573,7111
1574,7526
1575,7484
1576,7478
1577,9995
1578,11411
1579,9932
1580,10686
1581,9482
1582,8480
1583,9745
1584,6825
1585,8242
1586,9986
1587,10970
1588,10541
1589,10502
1590,10278
1591,10283
1592,10981
1593,11035
1594,7980
1595,7091
1596,7417
1597,6846
1598,8311
1599,8681
1600,7331
1601,8110
1602,7902
1603,7986
1604,7959
1605,9445
1606,9880
1607,10863
1608,11172
1609,10924
1610,10830
1611,10856
1612,10828
1613,9584
1614,8719
1615,9074
1616,9174
1617,8819
1618,9733
1619,10311
1620,10315
1621,10318
1622,9799
1623,9277
1624,9201
1625,7684
1626,8167
1627,9117
1628,7430
1629,8806
1630,8116
1632,8388
1633,8318
1634,8498
1635,8218
1636,8574
1637,9399
1638,9538
1639,8483
1640,8630
1641,7805
1642,7069
1643,6972
1644,7120
1645,8449
1646,9450
1647,9361
1648,9544
1650,8208
1651,8045
1652,8140
1653,8199
1654,8104
1655,7219
1656,8551
1657,8009
1658,8309
1659,8331
1660,8066
1661,10962
1662,10932
1663,11848
1664,9856
1665,9847
1666,9614
1667,8266
1668,8141
1669,8999
1670,9072
1671,8988
1672,8596
1673,8551
1674,9460
1675,9893
1676,8881
1677,9085
1678,9378
1679,8480
1680,9978
1681,10406
1682,10416
1683,10517
1684,10472
1685,8469
1686,9893
1687,9976
1688,8117
1689,8059
1690,8098
1691,8151
1692,9953
1693,10101
1694,9953
1695,9526
1696,9225
1697,8487
1698,8465
1699,8337
1700,8911
1701,8170
1702,8208
1703,8156
1704,9155
1705,9156
1706,9226
1707,9522
1708,9197
1709,9110
1710,9086
1711,9391
1712,8031
1714,8043
1715,7111
1716,6115
1717,8571
1718,8514
1719,9015
1720,8599
1721,8192
1722,8409
1723,8457
1724,8559
1725,8587
1726,8511
1727,8130
1728,7536
1729,6570
1730,10121
1731,10319
1732,9361
1733,9207
1734,9745
1735,9882
1736,8358
1737,9243
1738,8269
1739,8271
1740,8193
1741,8372
1742,8592
1743,8225
1744,8592
1745,8198
1746,8260
1749,8608
1750,8767
1751,9734
1752,9633
1753,9637
1754,8636
1755,9458
1756,8382
1757,8007
1758,8043
1761,5950
1762,7411
1763,8398
1764,8454
1766,8930
1767,8834
1768,7572
1769,7724
1770,8849
1771,9278
1772,9107
1773,8096
1774,8082
1776,9091
1777,7719
1778,7724
1779,7762
1780,7834
1781,7837
1782,9756
1783,9877
1784,9769
1785,9870
1786,8963
1787,9060
1788,9309
1789,9294
1790,8272
1791,8260
1792,9001
1793,9958
1794,9675
1795,9649
1796,9079
1797,8093
1799,8303
1800,8653
1801,9106
1802,8535
1803,9914
1804,8620
1805,8577
1806,9300
1807,8463
1808,8234
1809,8120
1810,6732
1811,8626
1812,8226
1813,8626
1814,7346
1815,6155
1816,8878
1817,8252
1818,8182
1819,9127
1820,9146
1822,9596
1823,9676
1824,9900
1825,9361
1826,9458
1827,9417
1828,9404
1829,8540
1830,8723
1831,10106
1833,9928
1834,10543
1835,10529
1836,8210
1837,7946
1838,8210
1839,8576
1840,9661
1841,9968
1842,9218
1843,10386
1844,9603
1845,10587
1846,9599
1847,7922
1848,7403
1849,8000
1850,8702
1851,8101
1852,10687
1853,9910
1854,7473
1855,7484
1856,8268
1857,8471
1858,10844
1859,9100
1860,10675
1861,9022
1862,9020
1863,8868
1864,8423
1865,8845
1866,7473
1867,8845
1868,7473
1870,9806
1871,8870
1872,8837
1873,8831
1874,9905
1875,10011
1876,10486
1877,10588
1878,9221
1879,9155
1880,9369
1881,7636
1882,9550
1883,9812
1884,9945
1885,9103
1886,9158
1887,9321
1888,9200
1889,8928
1890,11075
1891,10848
1892,10152
1893,11358
1894,11317
1895,10227
1896,11138
1897,9722
1898,9307
1899,9264
1900,9373
1901,9370
1902,8872
1903,9422
1904,8638
1905,7721
1906,8098
1907,9246
1908,9284
1909,9136
1910,11356
1911,9504
1912,9468
1913,8280
1914,9083
1915,9841
1916,10032
1917,9587
1918,9100
1919,9078
1920,9153
1921,7284
1922,7616
1923,7829
1924,7926
1925,7970
1926,7995
1927,9001
1928,5877
1930,5772
1931,6144
1932,6092
1933,7508
1934,8806
1935,8490
1937,7319
1938,7468
1939,7463
1941,7363
1942,8745
1943,10501
1944,10568
1945,10556
1946,10608
1947,10574
1948,10599
1949,10604
1950,10047
1951,10261
1952,9430
1953,9332
1954,9398
1955,9519
1956,8497
1957,8278
1958,8080
1959,7901
1960,7225
1961,7348
1962,7659
1963,8995
1964,9014
1965,11125
1966,9231
1967,9217
1968,10815
1969,10875
1970,8316
1971,8443
1972,8961
1973,9265
1974,9589
1975,10079
1976,10162
1977,10561
1978,10451
1979,10423
1980,9081
1981,9008
1982,8947
1983,8989
1984,9020
1985,10477
1986,10543
1987,9545
1988,8128
1989,8131
1990,8744
1991,8970
1992,10206
1993,10590
1994,10689
1995,10744
1996,8640
1997,7059
1998,6981
1999,6926
2000,8935
2001,8985
2003,8739
2004,8628
2005,9551
2006,9466
2007,9467
2008,9448
2009,9218
2010,9039
2011,7872
2012,7657
2013,8037
2014,9280
2015,9274
2016,7909
2017,8071
2018,8036
2019,9155
2020,7083
2021,6010
2022,6173
2023,8387
2024,9645
2025,9735
2026,9773
2027,7525
2028,7316
2029,7329
2030,6490
2031,8507
2032,8903
2033,11428
2034,9835
2035,8658
2036,8581
2037,8584
2038,8537
2039,8392
2040,8256
2041,9049
2042,8887
2043,8972
2044,9632
2045,9845
2046,9272
2047,9618
2048,8971
2049,7998
2050,8624
2051,8286
2052,8447
2053,9067
2054,7761
2055,8293
2056,9001
2057,8462
2058,8418
2059,8884
2060,8325
2061,7911
2062,7297
2063,7248
2064,7663
2065,7876
2066,8301
2067,8646
2068,8696
2069,7312
2071,7315
2072,8699
2073,8138
2074,7999
2075,8141
2076,8626
2077,8837
2078,9364
2079,8036
2080,8256
2081,7295
2082,8254
2083,8405
2084,8534
2085,8922
2086,8999
2087,9485
2088,8050
2089,8995
2090,6064
2091,6568
2092,7926
2093,7570
2094,7704
2095,7855
2096,8438
2097,6747
2098,6887
2099,7111
2100,8023
2101,8176
2102,7924
2103,6499
2104,9049
2105,9220
2106,8215
2107,8355
2108,8404
2109,8802
2110,11008
2111,9667
2112,9869
2113,9792
2114,10047
2115,9293
2116,9022
2117,9000
2118,7633
2119,7763
2120,8849
2121,8829
2122,9021
2123,9110
2124,9187
2125,8448
2126,8051
2127,9345
2128,9264
2129,9179
2130,9099
2131,7709
2132,8140
2133,8049
2134,7917
2135,7983
2136,8008
2137,8535
2138,10249
2139,10381
2140,10487
2141,10381
2142,9294
2143,8431
2144,8522
2145,8684
2146,8684
2147,7364
2148,8766
2149,8826
2150,8900
2151,8432
2152,8264
2153,7923
2154,8195
2155,8122
2156,7623
2157,8946
2158,10825
2159,10501
2160,10481
2161,10480
2162,10447
2163,10444
2164,8680
2165,8801
2166,8513
2167,8561
2168,8782
2169,9098
2171,10742
2172,10680
2173,10390
2174,10160
2175,10260
2176,9726
2177,8040
2178,8045
2179,8177
2180,8093
2181,8113
2182,8236
2183,8182
2184,5744
2185,8182
2187,7332
2188,7542
2189,8584
2190,8831
2191,8931
2192,8001
2193,8001
2194,7954
2195,8940
2196,8847
2197,7540
2198,7201
2199,8701
2200,7380
2201,7501
2202,7517
2203,7677
2204,9007
2206,11098
2207,9921
2208,9946
2209,9585
2210,9063
2211,11227
2212,11179
2213,11223
2214,10759
2215,10785
2216,10577
2217,8467
2218,8306
2219,10574
2220,7749
2221,8274
2222,8482
2223,8458
2224,8360
2225,8358
2226,8177
2227,8194
2228,7752
2229,7948
2230,8075
2231,8105
2232,9380
2233,8057
2234,8099
2235,7834
2236,7688
2237,7703
2238,8553
2239,7223
2240,7392
2241,7165
2242,8617
2243,8728
2244,7125
2245,7617
2246,7654
2247,8046
2248,8262
2249,8326
2250,10502
2251,10680
2252,9526
2253,8819
2254,8764
2255,8845
2256,7838
2257,7815
2258,6951
2260,9284
2261,7711
2262,8079
2263,8485
2264,8441
2265,8638
2266,9363
2267,9595
2268,9556
2269,9128
2270,9167
2271,9832
2272,10876
2273,8554
2275,7740
2276,9276
2277,9088
2278,9120
2279,8098
2280,8093
2281,8404
2282,8802
2283,8693
2284,8354
2285,8275
2287,7271
2288,6475
2289,6619
2290,7675
2291,7710
2292,7683
2293,8049
2294,8771
2295,7780
2296,8825
2297,7583
2298,7391
2299,7394
2300,7352
2301,8682
2302,8650
2303,8685
2304,8944
2305,8688
2306,8743
2307,8884
2308,8815
2309,9602
2310,8832
2311,11019
2312,11084
2313,11085
2314,11217
2315,10202
2316,9473
2317,9418
2318,9440
2319,9607
2320,9991
2321,10037
2322,9443
2323,9493
2324,9605
2325,8216
2326,5937
2327,6726
2328,6942
2329,7989
2330,9129
2331,8736
2333,8409
2334,8405
2335,9805
2336,9896
2337,10075
2338,10103
2339,8677
2340,8616
2341,6846
2342,7694
2343,7726
2344,8477
2345,8428
2346,9341
2347,9250
2348,8462
2349,7947
2350,7734
2351,7686
2352,7914
2353,7656
2354,8038
2355,9072
2356,8528
2357,9366
2358,9269
2359,9187
2360,8306
2361,8511
2362,8549
2363,8742
2364,9049
2365,9728
2366,6960
2367,8405
2368,8809
2369,9115
2370,9084
2371,9163
2372,10210
2373,9006
2374,9150
2375,8308
2376,8132
2377,10528
2378,9144
2379,8554
2380,8714
2381,8844
2382,8882
2383,8979
2384,8832
2385,9351
2386,9158
2387,10291
2388,10198
2389,10189
2390,10182
2391,8685
2392,9132
2393,10450
2394,11113
2395,10113
2396,10229
2397,10060
2398,8707
2399,8698
2400,8605
2401,8765
2402,7646
2403,7432
2404,7470
2405,6158
2406,6380
2407,8899
2408,8658
2409,9071
2410,9118
2411,9030
2412,9270
2413,9166
2414,8644
2416,9166
2417,9148
2418,10646
2419,10306
2420,9595
2421,9622
2422,10157
2423,9225
2424,9445
2425,7044
2426,7058
2427,8336
2428,8201
2429,8647
2430,9648
2431,9812
2432,10582
2433,10179
2434,9925
2435,9776
2436,9961
2437,10075
2438,9166
2439,9133
2440,9641
2441,9601
2442,8600
2443,8499
2444,9586
2445,10003
2446,8357
2447,9083
2448,9536
2449,9346
2450,7313
2451,7166
2452,5937
2453,7191
2454,7373
2455,8168
2456,7373
2457,8260
2458,9383
2459,11499
2460,12365
2461,12440
2462,10521
2463,8874
2464,8735
2465,8721
2466,7498
2467,8182
2468,7831
2470,8179
2471,8264
2472,8259
2473,9982
2474,10601
2475,10637
2476,11597
2477,9903
2478,10733
2479,10252
2480,10146
2481,10153
2482,10240
2483,9263
2484,8329
2486,8422
2487,8220
2488,8668
2489,8592
2490,10029
2491,9933
2492,8541
2493,8927
2494,8876
2495,8882
2496,8853
2497,8867
2498,10414
2499,10629
2500,7912
2501,9133
2502,8009
2503,7960
2504,8829
2505,10099
2506,9857
2507,9960
2508,9986
2509,9910
2510,9160
2511,10152
2512,10364
2513,10391
2514,10370
2515,9478
2516,9489
2517,8564
2518,7537
2519,7760
2520,7037
2521,7000
2522,6912
2523,7895
2524,8113
2525,8141
2526,6523
2527,7187
2528,5879
2530,6380
2531,5603
2532,7084
2533,9278
2534,8717
2535,8785
2536,8734
2537,8765
2538,8597
2539,8771
2540,8632
2541,8735
2542,7869
2545,7861
2546,7954
2547,8004
2548,9375
2549,9377
2550,9432
2551,10838
2552,10842
2553,10914
2554,8558
2555,7489
2556,5938
2557,6136
2558,7583
2560,7295
2561,8921
2562,8460
2563,8359
2564,8046
2566,7346
2567,7447
2568,7420
2569,8799
2570,8672
2571,9643
2572,8605
2573,8749
2575,8728
2576,8325
